Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Edwards,Shared Games with Austin Rivers,Shared Games with Bryn Forbes,Shared Games with D'Angelo Russell,Shared Games with Jaden McDaniels,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Rudy Gobert,Shared Games with Taurean Prince,Anthony Edwards,Austin Rivers,Bryn Forbes,D'Angelo Russell,Jaden McDaniels,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Nathan Knight,Naz Reid,Rudy Gobert,Taurean Prince,Wendell Moore Jr.,co_inf with Anthony Edwards,co_inf with Austin Rivers,co_inf with Bryn Forbes,co_inf with D'Angelo Russell,co_inf with Jaden McDaniels,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Rudy Gobert,co_inf with Taurean Prince,co_inf with Wendell Moore Jr.,Shared Games with Christian Wood,Shared Games with Dwight Powell,Shared Games with DÄvis BertÄns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Kyrie Irving,Shared Games with Luka DonÄiÄ,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Chris Silva,Christian Wood,Derrick Favors,Dwight Powell,DÄvis BertÄns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Justin Holiday,Kemba Walker,Kyrie Irving,Luka DonÄiÄ,Markieff Morris,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Derrick Favors,co_inf with Dwight Powell,co_inf with DÄvis BertÄns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Justin Holiday,co_inf with Kemba Walker,co_inf with Kyrie Irving,co_inf with Luka DonÄiÄ,co_inf with Markieff Morris,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result,player_name,Dorian Finney-Smith,Spencer Dinwiddie,co_inf with Dorian Finney-Smith,co_inf with Spencer Dinwiddie,A.J. Lawson,co_inf with A.J. Lawson,Shared Games with Dorian Finney-Smith,Shared Games with Spencer Dinwiddie,Shared Games with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,Aaron Holiday,AJ Griffin,Bogdan BogdanoviÃÂ,Clint Capela,De'Andre Hunter,Dejounte Murray,Donovan Williams,Frank Kaminsky,Jalen Johnson,Jarrett Culver,John Collins,Onyeka Okongwu,Trae Young,Trent Forrest,Tyrese Martin,Vit Krejci,co_inf with Aaron Holiday,co_inf with AJ Griffin,co_inf with Bogdan BogdanoviÃÂ,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Donovan Williams,co_inf with Frank Kaminsky,co_inf with Jalen Johnson,co_inf with Jarrett Culver,co_inf with John Collins,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,co_inf with Vit Krejci,Shared Games with Donovan Williams.1,Shared Games with Frank Kaminsky.1,Shared Games with Jalen Johnson.1,Shared Games with Jarrett Culver.1,Shared Games with John Collins.1,Shared Games with Justin Holiday.1,Shared Games with Onyeka Okongwu.1,Shared Games with Trae Young.1,Shared Games with Trent Forrest.1,Shared Games with Tyrese Martin.1,Shared Games with Vit Krejci.1,Shared Games with Saddiq Bey,Shared Games with Bruno Fernando,Shared Games with Garrison Mathews,Unnamed: 0,Unnamed: 5,Unnamed: 7,Shared Games with Chris Silva,Shared Games with Facundo Campazzo,Shared Games with Kemba Walker,Shared Games with Aaron Holiday,Shared Games with AJ Griffin,Shared Games with Bogdan BogdanoviÄ,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Donovan Williams,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with Jarrett Culver,Shared Games with John Collins,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Shared Games with Vit Krejci,Bogdan BogdanoviÄ,co_inf with Bogdan BogdanoviÄ,Shared Games with Alperen ÅengÃ¼n,Shared Games with Boban MarjanoviÄ,Shared Games with Daishen Nix,Shared Games with Eric Gordon,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with RaiQuan Gray,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with T.J. Warren,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Edmond Sumner,Joe Harris,Kessler Edwards,Kevin Durant,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,Seth Curry,T.J. Warren,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with T.J. Warren,co_inf with Yuta Watanabe,Shared Games with Nerlens Noel,Shared Games with Moses Brown,Shared Games with Alondes Williams
1.0,,2022-10-19,26-348,DAL,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,37.0,27.0,35.0,32.0,25.0,22.0,9.0,28.0,8.0,24.0,36.0,,34.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,,71.0,3.0,0.0,0.4626865671641791,,0.4868421052631579,0.6,0.0,0.7446808510638298,0.6666666666666666,0.5952380952380952,0.3666666666666666,0.1304347826086956,0.0,0.15,0.4242424242424242,0.0857142857142857,0.2162162162162162,0.8888888888888888,0.4615384615384615,,0.4788732394366197,1.0,19.0,,45.0,2.3684210526315788,0.0,65.50000000000001,3.4473684210526323,10.1,0.5,-3.4,-2.5,-0.9,0.0101430706811872,0.512,0.713,0.149,-0.1,0.2,L (-2),L (-2),Theo Pinson,66.0,79.0,0.2272727272727272,0.3164556962025316,15.0,0.5333333333333333,15.0,25.0,3.0,6.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2022-10-19,23-233,DAL,PHO,1.0,36.66666666666666,10.0,23.0,0.435,2.0,10.0,0.2,13.0,13.0,1.0,0.0,9.0,9.0,6.0,1.0,0.0,4.0,3.0,35.0,25.6,-16.0,13.0,8.0,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,62.0,34.0,36.0,33.0,35.0,49.0,13.0,,32.0,15.0,63.0,28.0,58.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.8208955223880597,,0.8157894736842105,0.7555555555555555,0.0,0.7659574468085106,0.6875,0.8333333333333334,0.8166666666666667,0.3043478260869565,0.0,0.2166666666666666,,0.2285714285714285,0.8648648648648649,0.5555555555555556,0.8076923076923077,0.7,0.8169014084507042,1.0,19.0,11.0,34.0,1.7894736842105263,20.40000000000001,45.10000000000001,2.3736842105263163,28.7,10.2,8.9,7.6,1.4,0.2282724749092462,0.609,0.373,0.479,6.6,7.3,L (-2),L (-2),Luka Dončić,66.0,79.0,0.5303030303030303,0.5949367088607594,15.0,0.8,35.0,47.0,3.0,14.0,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2022-10-19,30-217,DAL,PHO,0.0,25.016666666666666,3.0,10.0,0.3,1.0,5.0,0.2,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,9.0,3.1,-2.0,5.0,2.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,68.0,38.0,40.0,39.0,35.0,53.0,15.0,58.0,33.0,22.0,68.0,34.0,,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,,3.0,0.0,0.8656716417910447,,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.2826086956521739,0.0,0.25,0.8787878787878788,0.1714285714285714,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.85,,1.0,19.0,-1.0,46.0,2.421052631578948,2.299999999999998,63.20000000000002,3.326315789473685,,,,,,0.1087977792013666,,,,,,L (-2),L (-2),Tim Hardaway Jr,66.0,79.0,0.5606060606060606,0.620253164556962,15.0,0.8666666666666667,37.0,49.0,3.0,13.0,6.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2022-10-19,34-273,DAL,PHO,1,14.133333333333333,1.0,3.0,.333,0.0,0.0,,1,4.0,.250,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.7,-5,3.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,37.0,21.0,23.0,26.0,,29.0,8.0,35.0,17.0,16.0,40.0,25.0,35.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.5373134328358209,,0.4868421052631579,0.4666666666666667,0.0,0.4893617021276595,0.5416666666666666,,0.4833333333333333,0.108695652173913,0.0,0.1333333333333333,0.5303030303030303,0.0857142857142857,0.4594594594594595,0.5925925925925926,0.5128205128205128,0.625,0.4929577464788732,0.3333333333333333,19.0,1.0,44.0,2.3157894736842106,1.3000000000000007,64.20000000000002,3.3789473684210534,17.2,0.6,-3.7,-3.6,-0.1,0.019859064702114,0.65,0.04,0.328,-0.1,0.1,L (-2),L (-2),JaVale McGee,66.0,79.0,0.3333333333333333,0.3670886075949367,15.0,0.6,22.0,29.0,1.0,5.0,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2022-10-19,27-022,DAL,PHO,0,24.266666666666666,9.0,15.0,.600,4.0,7.0,.571,3,10.0,.300,1.0,7.0,8.0,2.0,0.0,1.0,1.0,2.0,25.0,18.4,+9,8.0,5.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,33.0,35.0,36.0,36.0,48.0,18.0,55.0,33.0,21.0,64.0,31.0,58.0,1.0,,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,,,0.8157894736842105,0.7333333333333333,0.0,0.7446808510638298,0.75,0.8571428571428571,0.8,0.3478260869565217,0.0,0.3,0.8333333333333334,0.2285714285714285,0.8918918918918919,0.7777777777777778,0.8205128205128205,0.775,0.8169014084507042,1.0,19.0,10.0,35.0,1.8421052631578947,17.200000000000006,48.30000000000001,2.542105263157896,20.6,4.8,1.7,1.9,-0.3,0.1189408498825539,0.624,0.363,0.365,1.6,2.7,L (-2),L (-2),Christian Wood,66.0,79.0,0.4393939393939394,0.5189873417721519,15.0,0.9333333333333332,29.0,41.0,3.0,16.0,8.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,2022-10-19,26-243,DAL,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,1.0,3.0,1.0,1.0,,3.0,1.0,3.0,3.0,3.0,3.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,,0.0,0.044776119402985,,0.0394736842105263,0.0444444444444444,0.0,0.0212765957446808,0.0625,0.0238095238095238,0.0166666666666666,0.0,0.0,0.0,0.0454545454545454,0.0,0.027027027027027,0.1111111111111111,0.0384615384615384,0.075,0.0422535211267605,,15.0,,45.0,3.0,0.0,65.50000000000001,4.366666666666668,45.5,0.1,17.8,17.0,0.8,0.0009609224855861,0.9,0.4,0.0,0.0,0.1,L (-2),L (-2),Tyler Dorsey,66.0,79.0,0.0303030303030303,0.0379746835443038,15.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2022-10-19,31-210,DAL,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,67.0,,76.0,45.0,,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,0.0,0.0,65.50000000000001,0.0,7.8,0.0,-1.2,-4.8,3.6,0.0010676916506512,0.36,0.846,0.154,0.0,-0.1,L (-2),L (-2),Facundo Campazzo,66.0,79.0,0.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,2022-10-22,20-109,DAL,MEM,0,6.266666666666667,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,-3.8,+3,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,46.0,30.0,32.0,,26.0,33.0,16.0,33.0,17.0,23.0,45.0,32.0,39.0,1.0,67.0,,76.0,45.0,8.0,47.0,,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.5373134328358209,,0.6052631578947368,0.6666666666666666,0.0,0.6808510638297872,,0.6190476190476191,0.55,0.2826086956521739,0.0,0.2666666666666666,0.5,0.1714285714285714,0.4594594594594595,0.8518518518518519,0.5769230769230769,0.8,0.5492957746478874,1.0,19.0,-4.0,97.0,5.105263157894737,-3.8,119.3,6.278947368421052,14.6,0.7,-2.3,-0.4,-1.9,0.0448430493273542,0.571,0.468,0.237,0.0,0.2,W (+41),W (+41),Jaden Hardy,66.0,79.0,0.2424242424242424,0.3037974683544304,15.0,0.3333333333333333,16.0,24.0,3.0,13.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2022-10-22,29-199,DAL,MEM,1,28.366666666666667,6.0,13.0,.462,3.0,5.0,.600,0,0,,0,2,2,2,0,0,3,2,15,6.5,+23,8.0,3.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,49.0,34.0,31.0,24.0,29.0,34.0,,47.0,22.0,16.0,51.0,25.0,49.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,,9.0,,66.0,,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.6119402985074627,,0.6447368421052632,0.7555555555555555,0.0,0.6595744680851063,0.5,0.6904761904761905,0.5666666666666667,,0.0,,0.7121212121212122,,0.5945945945945946,0.5925925925925926,0.6538461538461539,0.625,0.6901408450704225,1.0,,,,,,,,,,,,,,,,,,,,,Spencer Dinwiddie,66.0,,0.9696969696969696,,,,64.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,W (+41),0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2022-10-22,27-025,DAL,MEM,0,25.1,6.0,12.0,.500,1.0,3.0,.333,12,14.0,.857,4.0,8.0,12.0,3.0,0.0,1.0,2.0,4.0,25.0,22.6,+22,9.0,5.0,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,33.0,35.0,36.0,36.0,48.0,18.0,55.0,33.0,21.0,64.0,31.0,58.0,1.0,,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,,,0.8157894736842105,0.7333333333333333,0.0,0.7446808510638298,0.75,0.8571428571428571,0.8,0.3478260869565217,0.0,0.3,0.8333333333333334,0.2285714285714285,0.8918918918918919,0.7777777777777778,0.8205128205128205,0.775,0.8169014084507042,1.0,19.0,13.0,80.0,4.2105263157894735,17.800000000000004,97.7,5.142105263157895,20.6,4.8,1.7,1.9,-0.3,0.1189408498825539,0.624,0.363,0.365,1.6,2.7,W (+41),W (+41),Christian Wood,66.0,79.0,0.4393939393939394,0.5189873417721519,15.0,0.9333333333333332,29.0,41.0,3.0,16.0,8.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,2022-10-22,29-171,DAL,MEM,1,27.116666666666667,3.0,6.0,.500,1.0,4.0,.250,0,1,.000,3,2,5,1,1,1,1,2,7,6.9,+28,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,35.0,20.0,19.0,16.0,22.0,34.0,,35.0,22.0,4.0,39.0,15.0,37.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,,9.0,,66.0,,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.4328358208955223,,0.4605263157894737,0.4444444444444444,0.0,0.4042553191489361,0.3333333333333333,0.5238095238095238,0.5666666666666667,,0.0,,0.5303030303030303,,0.5945945945945946,0.1481481481481481,0.5,0.375,0.5211267605633803,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,Dorian Finney-Smith,,79.0,,0.810126582278481,,,,64.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,W (+41),0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,2022-10-22,23-362,DAL,MEM,0,4.966666666666667,1.0,4.0,.250,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,+3,3.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,26.0,21.0,20.0,23.0,16.0,12.0,8.0,15.0,5.0,,25.0,24.0,22.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,,78.0,40.0,71.0,3.0,0.0,0.3134328358208955,,0.3421052631578947,0.4666666666666667,0.0,0.425531914893617,0.4791666666666667,0.3809523809523809,0.2,0.108695652173913,0.0,0.1333333333333333,0.2272727272727272,0.0285714285714285,0.1351351351351351,,0.3205128205128205,0.6,0.3098591549295774,1.0,19.0,3.0,90.0,4.7368421052631575,2.999999999999999,112.5,5.921052631578948,12.4,0.5,-2.7,-1.9,-0.8,0.0121716848174247,0.536,0.286,0.194,-0.1,0.2,W (+41),W (+41),McKinley Wright IV,66.0,79.0,0.0606060606060606,0.2025316455696202,15.0,0.1333333333333333,4.0,16.0,3.0,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,2022-10-22,26-351,DAL,MEM,0,7.0,0.0,0.0,,0.0,0.0,,2,2.0,1.000,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.3,+8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,37.0,27.0,35.0,32.0,25.0,22.0,9.0,28.0,8.0,24.0,36.0,,34.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,,71.0,3.0,0.0,0.4626865671641791,,0.4868421052631579,0.6,0.0,0.7446808510638298,0.6666666666666666,0.5952380952380952,0.3666666666666666,0.1304347826086956,0.0,0.15,0.4242424242424242,0.0857142857142857,0.2162162162162162,0.8888888888888888,0.4615384615384615,,0.4788732394366197,1.0,19.0,3.0,90.0,4.7368421052631575,2.5,113.0,5.947368421052632,10.1,0.5,-3.4,-2.5,-0.9,0.0101430706811872,0.512,0.713,0.149,-0.1,0.2,W (+41),W (+41),Theo Pinson,66.0,79.0,0.2272727272727272,0.3164556962025316,15.0,0.5333333333333333,15.0,25.0,3.0,6.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,2022-10-22,26-246,DAL,MEM,0,4.283333333333333,4.0,4.0,1.000,1.0,1.0,1.000,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,8.8,+2,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,1.0,3.0,1.0,1.0,,3.0,1.0,3.0,3.0,3.0,3.0,1.0,67.0,,76.0,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,,0.0,0.044776119402985,,0.0394736842105263,0.0444444444444444,0.0,0.0212765957446808,0.0625,0.0238095238095238,0.0166666666666666,0.0,0.0,0.0,0.0454545454545454,0.0,0.027027027027027,0.1111111111111111,0.0384615384615384,0.075,0.0422535211267605,,15.0,7.0,86.0,5.733333333333333,8.8,106.7,7.113333333333333,45.5,0.1,17.8,17.0,0.8,0.0009609224855861,0.9,0.4,0.0,0.0,0.1,W (+41),W (+41),Tyler Dorsey,66.0,79.0,0.0303030303030303,0.0379746835443038,15.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.0,2022-10-22,31-094,DAL,MEM,0,7.1,0.0,0.0,,0.0,0.0,,1,2.0,.500,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,-0.5,+8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,43.0,44.0,46.0,37.0,57.0,20.0,62.0,34.0,26.0,73.0,37.0,68.0,1.0,67.0,,,45.0,8.0,47.0,48.0,42.0,60.0,46.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.0,0.9253731343283582,,,0.9555555555555556,0.0,0.9361702127659576,0.9583333333333334,0.8809523809523809,0.95,0.391304347826087,0.0,0.3333333333333333,0.9393939393939394,0.2285714285714285,0.918918918918919,0.9629629629629628,0.935897435897436,0.925,0.9577464788732394,1.0,19.0,-1.0,94.0,4.947368421052632,-0.9000000000000001,116.4,6.126315789473685,15.5,5.1,-1.2,-1.2,0.0,0.0540251975229553,0.738,0.019,0.625,0.3,3.8,W (+41),W (+41),Dwight Powell,66.0,79.0,0.5303030303030303,0.620253164556962,15.0,0.8,35.0,49.0,3.0,18.0,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
