Date,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,GmSc_team,+/-_team,2PA_team,2P_team,2P%_team,CO_EFF_team,EFF_team,avg_EFF_team,CO_HGS_team,HGS_team,avg_HGS_team,PER_team,WS_team,BPM_team,OBPM_team,DBPM_team,TS%_team,3PAr_team,FTr_team,VORP_team,OWS_team,Player_Played_team,avg_MP_team,avg_FG_team,avg_FGA_team,avg_FG%_team,avg_3P_team,avg_3PA_team,avg_3P%_team,avg_FT_team,avg_FTA_team,avg_FT%_team,avg_ORB_team,avg_DRB_team,avg_TRB_team,avg_AST_team,avg_STL_team,avg_BLK_team,avg_TOV_team,avg_PF_team,avg_PTS_team,avg_GmSc_team,avg_+/-_team,avg_2PA_team,avg_2P_team,avg_2P%_team,avg_CO_EFF_team,avg_avg_EFF_team,avg_CO_HGS_team,avg_avg_HGS_team,avg_PER_team,avg_WS_team,avg_BPM_team,avg_OBPM_team,avg_DBPM_team,avg_TS%_team,avg_3PAr_team,avg_FTr_team,avg_VORP_team,avg_OWS_team,WIN_team,home_team,team_opp_team,Team,MP_opp,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,PTS_opp,GmSc_opp,+/-_opp,2PA_opp,2P_opp,2P%_opp,CO_EFF_opp,EFF_opp,avg_EFF_opp,CO_HGS_opp,HGS_opp,avg_HGS_opp,PER_opp,WS_opp,BPM_opp,OBPM_opp,DBPM_opp,TS%_opp,3PAr_opp,FTr_opp,VORP_opp,OWS_opp,Player_Played_opp,avg_MP_opp,avg_FG_opp,avg_FGA_opp,avg_FG%_opp,avg_3P_opp,avg_3PA_opp,avg_3P%_opp,avg_FT_opp,avg_FTA_opp,avg_FT%_opp,avg_ORB_opp,avg_DRB_opp,avg_TRB_opp,avg_AST_opp,avg_STL_opp,avg_BLK_opp,avg_TOV_opp,avg_PF_opp,avg_PTS_opp,avg_GmSc_opp,avg_+/-_opp,avg_2PA_opp,avg_2P_opp,avg_2P%_opp,avg_CO_EFF_opp,avg_avg_EFF_opp,avg_CO_HGS_opp,avg_avg_HGS_opp,avg_PER_opp,avg_WS_opp,avg_BPM_opp,avg_OBPM_opp,avg_DBPM_opp,avg_TS%_opp,avg_3PAr_opp,avg_FTr_opp,avg_VORP_opp,avg_OWS_opp,WIN_opp,home_opp,team_opp_opp,WON,target,WON_results,scoring_margin_WON,target_results,scoring_margin_target
2023/1/18,240,50,94,4.801,12,35,2.233,12,16,4.334,10,33,43,37,11,2,9,17,124,116,130,59,38,5.804761905,98,1206,120.6,111.2,1429.2,142.92,186.3,36.1,-24.5,-24,-0.4,7.888,5.585,3.583,9.5,16.3,10,24,5,9.4,0.4801,1.2,3.5,0.2233,1.2,1.6,0.4334,1,3.3,4.3,3.7,1.1,0.2,0.9,1.7,12.4,11.6,13,5.9,3.8,0.58047619,9.8,12.06,11.12,14.292,18.63,3.61,-2.45,-2.4,-0.04,0.7888,0.5585,0.3583,0.95,1.63,W (+26),0,NOP,MIA,240,37,80,5.839,13,30,3.523,11,18,4.267,9,29,38,27,5,3,18,17,98,70.2,-130,50,24,4.298701299,49,896,74.66666667,61.1,967.4,80.61666667,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,12,20,3.083333333,6.666666667,0.486583333,1.083333333,2.5,0.293583333,0.916666667,1.5,0.355583333,0.75,2.416666667,3.166666667,2.25,0.416666667,0.25,1.5,1.416666667,8.166666667,5.85,-10.83333333,4.166666667,2,0.358225108,4.083333333,6.222222222,5.091666667,6.718055556,11.18333333,2.1,-0.416666667,-0.275,-0.133333333,0.4195,0.232666667,0.203666667,0.683333333,0.991666667,L (-26),1,MIA,W (+26),W (+10),1,26,1,10
2023/1/2,240,39,85,3.921,12,36,1.984,20,24,4.5,12,36,48,22,7,2,11,23,110,87.3,50,49,27,4.523245614,69,1192,119.2,79.3,1202.3,120.23,186.3,36.1,-24.5,-24,-0.4,7.888,5.585,3.583,9.5,16.3,10,24,3.9,8.5,0.3921,1.2,3.6,0.1984,2,2.4,0.45,1.2,3.6,4.8,2.2,0.7,0.2,1.1,2.3,11,8.73,5,4.9,2.7,0.452324561,6.9,11.92,7.93,12.023,18.63,3.61,-2.45,-2.4,-0.04,0.7888,0.5585,0.3583,0.95,1.63,W (+10),0,LAC,MIA,239.9666667,29,67,4.184,12,29,3,30,34,7.389,3,31,34,19,7,1,15,18,100,73.3,-50,38,17,4.111111111,33,951,105.6666667,42.3,996.8,110.7555556,130.7,25.9,0.8,-1.5,1.9,5.153,3.677,2.352,8.7,14.8,9,26.66296296,3.222222222,7.444444444,0.464888889,1.333333333,3.222222222,0.333333333,3.333333333,3.777777778,0.821,0.333333333,3.444444444,3.777777778,2.111111111,0.777777778,0.111111111,1.666666667,2,11.11111111,8.144444444,-5.555555556,4.222222222,1.888888889,0.456790123,3.666666667,11.74074074,4.7,12.30617284,14.52222222,2.877777778,0.088888889,-0.166666667,0.211111111,0.572555556,0.408555556,0.261333333,0.966666667,1.644444444,L (-10),1,MIA,W (+10),L (-25),1,10,0,-25
2023/1/20,240,33,69,4.057,4,20,1.167,20,27,4.717,5,34,39,15,3,1,15,22,90,56.2,-125,49,29,5.03968254,37,629,62.9,48.2,819.8,81.98,186.3,36.1,-24.5,-24,-0.4,7.888,5.585,3.583,9.5,16.3,10,24,3.3,6.9,0.4057,0.4,2,0.1167,2,2.7,0.4717,0.5,3.4,3.9,1.5,0.3,0.1,1.5,2.2,9,5.62,-12.5,4.9,2.9,0.503968254,3.7,6.29,4.82,8.198,18.63,3.61,-2.45,-2.4,-0.04,0.7888,0.5585,0.3583,0.95,1.63,L (-25),0,DAL,MIA,240,37,80,6.06,18,38,3.958,23,28,4.625,10,27,37,21,7,1,10,22,115,90.5,125,42,19,5.9375,50,890,74.16666667,62.7,1147.2,95.6,165.8,29.1,-21,-14.1,-7.1,7.104,5.288,3.359,6.8,17.8,12,20,3.083333333,6.666666667,0.505,1.5,3.166666667,0.329833333,1.916666667,2.333333333,0.385416667,0.833333333,2.25,3.083333333,1.75,0.583333333,0.083333333,0.833333333,1.833333333,9.583333333,7.541666667,10.41666667,3.5,1.583333333,0.494791667,4.166666667,6.180555556,5.225,7.966666667,13.81666667,2.425,-1.75,-1.175,-0.591666667,0.592,0.440666667,0.279916667,0.566666667,1.483333333,W (+25),1,MIA,L (-25),W (+4),0,-25,1,4
2023/1/22,240,35,80,3.307,8,34,1.15,22,27,5.9,12,30,42,17,16,1,21,14,100,75.4,20,46,27,4.416666667,48,798,88.66666667,66.6,1005.7,111.7444444,186.3,36.1,-24.5,-24,-0.4,7.888,5.585,3.583,9.5,16.3,9,26.66666667,3.888888889,8.888888889,0.367444444,0.888888889,3.777777778,0.127777778,2.444444444,3,0.655555556,1.333333333,3.333333333,4.666666667,1.888888889,1.777777778,0.111111111,2.333333333,1.555555556,11.11111111,8.377777778,2.222222222,5.111111111,3,0.490740741,5.333333333,9.851851852,7.4,12.41604938,20.7,4.011111111,-2.722222222,-2.666666667,-0.044444444,0.876444444,0.620555556,0.398111111,1.055555556,1.811111111,W (+4),1,NOP,MIA,240,37,78,4.651,8,30,1.499,14,18,5.417,8,33,41,24,17,4,24,22,96,73.9,-20,48,29,5.222619048,54,951,105.6666667,58.8,940.8,104.5333333,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,9,26.66666667,4.111111111,8.666666667,0.516777778,0.888888889,3.333333333,0.166555556,1.555555556,2,0.601888889,0.888888889,3.666666667,4.555555556,2.666666667,1.888888889,0.444444444,2.666666667,2.444444444,10.66666667,8.211111111,-2.222222222,5.333333333,3.222222222,0.580291005,6,11.74074074,6.533333333,11.61481481,14.91111111,2.8,-0.555555556,-0.366666667,-0.177777778,0.559333333,0.310222222,0.271555556,0.911111111,1.322222222,L (-4),0,MIA,W (+4),W (+3),1,4,1,3
2023/1/24,239.9666667,34,94,3.669,12,33,2.893,18,23,5,14,37,51,21,7,2,7,18,98,73.6,15,61,22,3.087121212,55,704,78.22222222,66.4,870.4,96.71111111,186.3,36.1,-24.5,-24,-0.4,7.888,5.585,3.583,9.5,16.3,9,26.66296296,3.777777778,10.44444444,0.407666667,1.333333333,3.666666667,0.321444444,2,2.555555556,0.555555556,1.555555556,4.111111111,5.666666667,2.333333333,0.777777778,0.222222222,0.777777778,2,10.88888889,8.177777778,1.666666667,6.777777778,2.444444444,0.343013468,6.111111111,8.691358025,7.377777778,10.74567901,20.7,4.011111111,-2.722222222,-2.666666667,-0.044444444,0.876444444,0.620555556,0.398111111,1.055555556,1.811111111,W (+3),1,BOS,MIA,239.95,32,74,3.614,10,32,2.241,21,27,3.661,5,39,44,21,5,6,17,22,95,66.9,-15,42,22,3.021794871,53,1068,118.6666667,58.5,1108.8,123.2,179.6,48.1,-2.7,-9.1,6.5,7.251,6.557,2.44,16.4,25.1,9,26.66111111,3.555555556,8.222222222,0.401555556,1.111111111,3.555555556,0.249,2.333333333,3,0.406777778,0.555555556,4.333333333,4.888888889,2.333333333,0.555555556,0.666666667,1.888888889,2.444444444,10.55555556,7.433333333,-1.666666667,4.666666667,2.444444444,0.335754986,5.888888889,13.18518519,6.5,13.68888889,19.95555556,5.344444444,-0.3,-1.011111111,0.722222222,0.805666667,0.728555556,0.271111111,1.822222222,2.788888889,L (-3),0,MIA,W (+3),W (+5),1,3,1,5
2023/1/27,240,39,85,4.046,10,33,1.543,22,26,5.607,5,32,37,28,9,3,11,19,110,89.7,25,52,29,3.944444444,65,883,88.3,80.9,1135.7,113.57,186.3,36.1,-24.5,-24,-0.4,7.888,5.585,3.583,9.5,16.3,10,24,3.9,8.5,0.4046,1,3.3,0.1543,2.2,2.6,0.5607,0.5,3.2,3.7,2.8,0.9,0.3,1.1,1.9,11,8.97,2.5,5.2,2.9,0.394444444,6.5,8.83,8.09,11.357,18.63,3.61,-2.45,-2.4,-0.04,0.7888,0.5585,0.3583,0.95,1.63,W (+5),1,ORL,MIA,240,33,69,3.634,12,34,2.288,27,32,5.352,2,38,40,21,5,3,20,23,105,73.3,-25,35,21,4.672619048,53,815,90.55555556,62.5,812.5,90.27777778,120.6,23.1,-8.6,-8.8,0.3,5.068,3.749,2.4,4.8,9.3,9,26.66666667,3.666666667,7.666666667,0.403777778,1.333333333,3.777777778,0.254222222,3,3.555555556,0.594666667,0.222222222,4.222222222,4.444444444,2.333333333,0.555555556,0.333333333,2.222222222,2.555555556,11.66666667,8.144444444,-2.777777778,3.888888889,2.333333333,0.519179894,5.888888889,10.0617284,6.944444444,10.0308642,13.4,2.566666667,-0.955555556,-0.977777778,0.033333333,0.563111111,0.416555556,0.266666667,0.533333333,1.033333333,L (-5),0,MIA,W (+5),L (-5),1,5,0,-5
2023/1/29,240,45,93,4.033,10,31,1.492,17,23,6.607,10,26,36,26,11,0,10,17,117,94.7,-25,62,35,4.997619048,64,930,103.3333333,87.9,1195.1,132.7888889,186.3,36.1,-24.5,-24,-0.4,7.888,5.585,3.583,9.5,16.3,9,26.66666667,5,10.33333333,0.448111111,1.111111111,3.444444444,0.165777778,1.888888889,2.555555556,0.734111111,1.111111111,2.888888889,4,2.888888889,1.222222222,0,1.111111111,1.888888889,13,10.52222222,-2.777777778,6.888888889,3.888888889,0.555291005,7.111111111,11.48148148,9.766666667,14.75432099,20.7,4.011111111,-2.722222222,-2.666666667,-0.044444444,0.876444444,0.620555556,0.398111111,1.055555556,1.811111111,L (-5),0,CHO,MIA,240,45,83,5.104,15,40,2.192,17,22,6.133,11,36,47,25,6,3,19,18,122,97.8,25,43,30,6.583333333,74,878,97.55555556,89.5,1142.5,126.9444444,92.5,8.8,-19.2,-14.8,-4.3,4.095,3.514,1.643,1.3,0.5,9,26.66666667,5,9.222222222,0.567111111,1.666666667,4.444444444,0.243555556,1.888888889,2.444444444,0.681444444,1.222222222,4,5.222222222,2.777777778,0.666666667,0.333333333,2.111111111,2,13.55555556,10.86666667,2.777777778,4.777777778,3.333333333,0.731481481,8.222222222,10.83950617,9.944444444,14.10493827,10.27777778,0.977777778,-2.133333333,-1.644444444,-0.477777778,0.455,0.390444444,0.182555556,0.144444444,0.055555556,W (+5),1,MIA,L (-5),W (+3),0,-5,1,3
2023/1/31,240,34,78,3.463,14,31,2.7,18,25,3.334,9,36,45,21,7,3,13,17,100,77.3,15,47,20,2.788461538,60,775,86.11111111,70.1,955.8,106.2,186.3,36.1,-24.5,-24,-0.4,7.888,5.585,3.583,9.5,16.3,9,26.66666667,3.777777778,8.666666667,0.384777778,1.555555556,3.444444444,0.3,2,2.777777778,0.370444444,1,4,5,2.333333333,0.777777778,0.333333333,1.444444444,1.888888889,11.11111111,8.588888889,1.666666667,5.222222222,2.222222222,0.30982906,6.666666667,9.567901235,7.788888889,11.8,20.7,4.011111111,-2.722222222,-2.666666667,-0.044444444,0.876444444,0.620555556,0.398111111,1.055555556,1.811111111,W (+3),0,CLE,MIA,240,40,83,3.991,11,40,2.1,6,12,2.334,5,34,39,32,9,6,13,20,97,80.8,-15,43,29,5.025641026,75,1185,131.6666667,78.4,1282.1,142.4555556,199.8,51.4,6.8,-9.6,16.3,8.41,5.438,3.017,15,25,9,26.66666667,4.444444444,9.222222222,0.443444444,1.222222222,4.444444444,0.233333333,0.666666667,1.333333333,0.259333333,0.555555556,3.777777778,4.333333333,3.555555556,1,0.666666667,1.444444444,2.222222222,10.77777778,8.977777778,-1.666666667,4.777777778,3.222222222,0.558404558,8.333333333,14.62962963,8.711111111,15.82839506,22.2,5.711111111,0.755555556,-1.066666667,1.811111111,0.934444444,0.604222222,0.335222222,1.666666667,2.777777778,L (-3),1,MIA,W (+3),L (-3),1,3,0,-3
2023/1/4,240,43,95,4.447,8,29,1.85,15,21,4.55,14,29,43,24,9,4,13,20,109,83.4,-15,66,35,5.761295823,56,958,95.8,76.3,1171.8,117.18,186.3,36.1,-24.5,-24,-0.4,7.888,5.585,3.583,9.5,16.3,10,24,4.3,9.5,0.4447,0.8,2.9,0.185,1.5,2.1,0.455,1.4,2.9,4.3,2.4,0.9,0.4,1.3,2,10.9,8.34,-1.5,6.6,3.5,0.576129582,5.6,9.58,7.63,11.718,18.63,3.61,-2.45,-2.4,-0.04,0.7888,0.5585,0.3583,0.95,1.63,L (-3),0,LAL,MIA,240,40,81,4.579,8,27,2.237,24,30,3.857,9,33,42,20,10,4,17,18,112,87.7,15,54,32,6.013419913,27,655,65.5,42.8,677.3,67.73,64,8.3,-16.5,-13.7,-2.9,3.337,2.926,1.154,-0.8,3.1,10,24,4,8.1,0.4579,0.8,2.7,0.2237,2.4,3,0.3857,0.9,3.3,4.2,2,1,0.4,1.7,1.8,11.2,8.77,1.5,5.4,3.2,0.601341991,2.7,6.55,4.28,6.773,6.4,0.83,-1.65,-1.37,-0.29,0.3337,0.2926,0.1154,-0.08,0.31,W (+3),1,MIA,L (-3),W (+8),0,-3,1,8
2023/1/6,240,33,78,3.229,12,38,1.459,26,31,4.05,5,32,37,19,10,3,12,14,104,81.5,40,40,21,3.138888889,49,858,107.25,69.9,1111.3,138.9125,186.3,36.1,-24.5,-24,-0.4,7.888,5.585,3.583,9.5,16.3,8,30,4.125,9.75,0.403625,1.5,4.75,0.182375,3.25,3.875,0.50625,0.625,4,4.625,2.375,1.25,0.375,1.5,1.75,13,10.1875,5,5,2.625,0.392361111,6.125,13.40625,8.7375,17.3640625,23.2875,4.5125,-3.0625,-3,-0.05,0.986,0.698125,0.447875,1.1875,2.0375,W (+8),0,PHO,MIA,240,34,82,3.808,6,23,2.367,22,25,6.917,8,36,44,22,5,2,14,20,96,67.2,-40,59,28,4.517982455,42,629,62.9,42,671.9,67.19,159.3,36.4,4.44E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,10,24,3.4,8.2,0.3808,0.6,2.3,0.2367,2.2,2.5,0.6917,0.8,3.6,4.4,2.2,0.5,0.2,1.4,2,9.6,6.72,-4,5.9,2.8,0.451798246,4.2,6.29,4.2,6.719,15.93,3.64,4.44E-17,-0.44,0.43,0.6198,0.4324,0.2685,0.92,1.76,L (-8),1,MIA,W (+8),L (-1),1,8,0,-1
2023/1/8,239.9333333,38,92,4.96,13,35,3.588,12,17,2.778,16,25,41,22,8,4,11,17,101,76.9,-5,57,25,3.995588235,56,674,74.88888889,72.1,945.5,105.0555556,186.3,36.1,-24.5,-24,-0.4,7.888,5.585,3.583,9.5,16.3,9,26.65925926,4.222222222,10.22222222,0.551111111,1.444444444,3.888888889,0.398666667,1.333333333,1.888888889,0.308666667,1.777777778,2.777777778,4.555555556,2.444444444,0.888888889,0.444444444,1.222222222,1.888888889,11.22222222,8.544444444,-0.555555556,6.333333333,2.777777778,0.443954248,6.222222222,8.320987654,8.011111111,11.67283951,20.7,4.011111111,-2.722222222,-2.666666667,-0.044444444,0.876444444,0.620555556,0.398111111,1.055555556,1.811111111,L (-1),1,BRK,MIA,239.9333333,39,76,5.565,12,33,2.709,12,15,4.107,6,34,40,22,8,8,16,21,102,82.2,5,43,27,5.15,54,774,86,41.3,775.9,86.21111111,86.2,18.9,-5.6,-6.6,0.9,3.637,2.196,1.583,3.6,9.2,9,26.65925926,4.333333333,8.444444444,0.618333333,1.333333333,3.666666667,0.301,1.333333333,1.666666667,0.456333333,0.666666667,3.777777778,4.444444444,2.444444444,0.888888889,0.888888889,1.777777778,2.333333333,11.33333333,9.133333333,0.555555556,4.777777778,3,0.572222222,6,9.555555556,4.588888889,9.579012346,9.577777778,2.1,-0.622222222,-0.733333333,0.1,0.404111111,0.244,0.175888889,0.4,1.022222222,W (+1),0,MIA,L (-1),W (+2),0,-1,1,2
2023/2/10,240,32,77,3.021,12,38,1.606,21,22,3.857,6,34,40,21,11,6,16,23,97,74.6,10,39,20,3.636363636,60,939,104.3333333,66.2,999.7,111.0777778,192.8,36.1,-28.7,-29.8,1.2,8.392,6.014,3.726,9.5,16.2,9,26.66666667,3.555555556,8.555555556,0.335666667,1.333333333,4.222222222,0.178444444,2.333333333,2.444444444,0.428555556,0.666666667,3.777777778,4.444444444,2.333333333,1.222222222,0.666666667,1.777777778,2.555555556,10.77777778,8.288888889,1.111111111,4.333333333,2.222222222,0.404040404,6.666666667,11.59259259,7.355555556,12.34197531,21.42222222,4.011111111,-3.188888889,-3.311111111,0.133333333,0.932444444,0.668222222,0.414,1.055555556,1.8,W (+2),1,HOU,MIA,240,35,84,4.531,7,30,2.666,18,24,5.133,10,37,47,23,11,4,16,21,95,71.4,-10,54,28,6.166666667,56,837,83.7,64.2,898.6,89.86,143.6,12.5,-14.9,-9.1,-5.8,5.59,2.999,2.86,1,5.7,10,24,3.5,8.4,0.4531,0.7,3,0.2666,1.8,2.4,0.5133,1,3.7,4.7,2.3,1.1,0.4,1.6,2.1,9.5,7.14,-1,5.4,2.8,0.616666667,5.6,8.37,6.42,8.986,14.36,1.25,-1.49,-0.91,-0.58,0.559,0.2999,0.286,0.1,0.57,L (-2),0,MIA,W (+2),W (+4),1,2,1,4
2023/2/11,265,37,85,4.013,12,39,1.631,21,23,5.25,11,35,46,24,7,6,19,22,107,79.9,20,46,25,4.275106838,63,929,103.2222222,71.5,979.3,108.8111111,192.8,36.1,-28.7,-29.8,1.2,8.392,6.014,3.726,9.5,16.2,9,29.44444444,4.111111111,9.444444444,0.445888889,1.333333333,4.333333333,0.181222222,2.333333333,2.555555556,0.583333333,1.222222222,3.888888889,5.111111111,2.666666667,0.777777778,0.666666667,2.111111111,2.444444444,11.88888889,8.877777778,2.222222222,5.111111111,2.777777778,0.475011871,7,11.4691358,7.944444444,12.09012346,21.42222222,4.011111111,-3.188888889,-3.311111111,0.133333333,0.932444444,0.668222222,0.414,1.055555556,1.8,W (+4),0,ORL,MIA,265,37,87,4.615,11,29,3.416,18,23,5.334,12,32,44,22,12,5,18,24,103,76.2,-20,58,26,4.53030303,58,880,88,69,894.9,89.49,120.6,23.1,-8.6,-8.8,0.3,5.068,3.749,2.4,4.8,9.3,10,26.5,3.7,8.7,0.4615,1.1,2.9,0.3416,1.8,2.3,0.5334,1.2,3.2,4.4,2.2,1.2,0.5,1.8,2.4,10.3,7.62,-2,5.8,2.6,0.453030303,5.8,8.8,6.9,8.949,12.06,2.31,-0.86,-0.88,0.03,0.5068,0.3749,0.24,0.48,0.93,L (-4),1,MIA,W (+4),L (-4),1,4,0,-4
2023/2/13,240,39,89,3.858,12,35,1.98,18,20,3.6,9,25,34,25,9,4,8,14,108,90,-20,54,27,3.949404762,63,680,85,82.8,910.9,113.8625,192.8,36.1,-28.7,-29.8,1.2,8.392,6.014,3.726,9.5,16.2,8,30,4.875,11.125,0.48225,1.5,4.375,0.2475,2.25,2.5,0.45,1.125,3.125,4.25,3.125,1.125,0.5,1,1.75,13.5,11.25,-2.5,6.75,3.375,0.493675595,7.875,10.625,10.35,14.2328125,24.1,4.5125,-3.5875,-3.725,0.15,1.049,0.75175,0.46575,1.1875,2.025,L (-4),1,DEN,MIA,240,44,76,5.185,11,28,1.981,13,15,5,6,33,39,34,3,4,13,18,112,99.1,20,48,33,5.757142857,88,1394,154.8888889,93.9,1480.3,164.4777778,204.9,47.9,-8.9,-10.6,1.9,8.318,4.096,3.791,13.6,28.7,9,26.66666667,4.888888889,8.444444444,0.576111111,1.222222222,3.111111111,0.220111111,1.444444444,1.666666667,0.555555556,0.666666667,3.666666667,4.333333333,3.777777778,0.333333333,0.444444444,1.444444444,2,12.44444444,11.01111111,2.222222222,5.333333333,3.666666667,0.63968254,9.777777778,17.20987654,10.43333333,18.27530864,22.76666667,5.322222222,-0.988888889,-1.177777778,0.211111111,0.924222222,0.455111111,0.421222222,1.511111111,3.188888889,W (+4),0,MIA,L (-4),L (-11),0,-4,0,-11
2023/2/15,239.95,38,83,4.117,8,28,1.174,21,29,4.678,12,29,41,19,4,3,8,18,105,80.2,-55,55,30,4.448285486,52,791,87.88888889,71.8,993.3,110.3666667,192.8,36.1,-28.7,-29.8,1.2,8.392,6.014,3.726,9.5,16.2,9,26.66111111,4.222222222,9.222222222,0.457444444,0.888888889,3.111111111,0.130444444,2.333333333,3.222222222,0.519777778,1.333333333,3.222222222,4.555555556,2.111111111,0.444444444,0.333333333,0.888888889,2,11.66666667,8.911111111,-6.111111111,6.111111111,3.333333333,0.494253943,5.777777778,9.765432099,7.977777778,12.26296296,21.42222222,4.011111111,-3.188888889,-3.311111111,0.133333333,0.932444444,0.668222222,0.414,1.055555556,1.8,L (-11),0,BRK,MIA,239.95,41,77,4.611,17,39,3.317,17,20,4.083,5,31,36,26,3,5,11,27,116,93,55,38,24,4.972222222,78,1030,103,86.2,1150.3,115.03,139.9,31.1,-5.2,-8.5,3.2,5.825,4.298,2.335,6.8,16.5,10,23.995,4.1,7.7,0.4611,1.7,3.9,0.3317,1.7,2,0.4083,0.5,3.1,3.6,2.6,0.3,0.5,1.1,2.7,11.6,9.3,5.5,3.8,2.4,0.497222222,7.8,10.3,8.62,11.503,13.99,3.11,-0.52,-0.85,0.32,0.5825,0.4298,0.2335,0.68,1.65,W (+11),1,MIA,L (-11),L (-2),0,-11,0,-2
2023/2/2,240,39,87,3.763,13,36,2.592,13,16,2.409,9,24,33,24,8,3,10,15,104,81.9,-10,51,26,3.572115385,59,829,92.11111111,76.7,1076.8,119.6444444,186.3,36.1,-24.5,-24,-0.4,7.888,5.585,3.583,9.5,16.3,9,26.66666667,4.333333333,9.666666667,0.418111111,1.444444444,4,0.288,1.444444444,1.777777778,0.267666667,1,2.666666667,3.666666667,2.666666667,0.888888889,0.333333333,1.111111111,1.666666667,11.55555556,9.1,-1.111111111,5.666666667,2.888888889,0.396901709,6.555555556,10.2345679,8.522222222,13.29382716,20.7,4.011111111,-2.722222222,-2.666666667,-0.044444444,0.876444444,0.620555556,0.398111111,1.055555556,1.811111111,L (-2),0,NYK,MIA,240,40,83,4.1,12,36,2.75,14,18,4.134,11,33,44,25,8,0,17,17,106,81.6,10,47,28,4.734126984,65,1053,117,76,1075.8,119.5333333,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,9,26.66666667,4.444444444,9.222222222,0.455555556,1.333333333,4,0.305555556,1.555555556,2,0.459333333,1.222222222,3.666666667,4.888888889,2.777777778,0.888888889,0,1.888888889,1.888888889,11.77777778,9.066666667,1.111111111,5.222222222,3.111111111,0.526014109,7.222222222,13,8.444444444,13.28148148,15.86666667,4.411111111,-0.244444444,-0.177777778,-0.055555556,0.608888889,0.437555556,0.273222222,1.244444444,2.611111111,W (+2),1,MIA,L (-2),L (-29),0,-2,0,-29
2023/2/24,240,36,92,4.357,9,40,2.579,18,25,4.25,9,36,45,21,5,5,10,17,99,69.7,-145,52,27,5.177777778,48,534,44.5,62.5,826,68.83333333,215.8,39.4,-26.7,-25.8,-0.7,9.095,6.317,4.391,10.3,17.3,12,20,3,7.666666667,0.363083333,0.75,3.333333333,0.214916667,1.5,2.083333333,0.354166667,0.75,3,3.75,1.75,0.416666667,0.416666667,0.833333333,1.416666667,8.25,5.808333333,-12.08333333,4.333333333,2.25,0.431481481,4,3.708333333,5.208333333,5.736111111,17.98333333,3.283333333,-2.225,-2.15,-0.058333333,0.757916667,0.526416667,0.365916667,0.858333333,1.441666667,L (-29),0,MIL,MIA,240,47,98,6.28,19,46,4.414,15,19,6.5,10,47,57,27,6,1,10,18,128,106.1,145,52,28,6.066666667,92,1115,85.76923077,100.1,1224,94.15384615,170.2,39.1,-4.1,-6.8,2.6,6.929,6.162,2.729,12.7,19.5,13,18.46153846,3.615384615,7.538461538,0.483076923,1.461538462,3.538461538,0.339538462,1.153846154,1.461538462,0.5,0.769230769,3.615384615,4.384615385,2.076923077,0.461538462,0.076923077,0.769230769,1.384615385,9.846153846,8.161538462,11.15384615,4,2.153846154,0.466666667,7.076923077,6.597633136,7.7,7.24260355,13.09230769,3.007692308,-0.315384615,-0.523076923,0.2,0.533,0.474,0.209923077,0.976923077,1.5,W (+29),1,MIA,L (-29),L (-5),0,-29,0,-5
2023/2/25,240,32,80,3.211,11,36,1.416,28,34,3.967,7,35,42,24,7,3,16,25,103,72.7,-25,44,21,3.875541126,49,532,53.2,61.5,803.2,80.32,215.8,39.4,-26.7,-25.8,-0.7,9.095,6.317,4.391,10.3,17.3,10,24,3.2,8,0.3211,1.1,3.6,0.1416,2.8,3.4,0.3967,0.7,3.5,4.2,2.4,0.7,0.3,1.6,2.5,10.3,7.27,-2.5,4.4,2.1,0.387554113,4.9,5.32,6.15,8.032,21.58,3.94,-2.67,-2.58,-0.07,0.9095,0.6317,0.4391,1.03,1.73,L (-5),0,CHO,MIA,240,38,88,3.508,10,31,2.063,22,27,5,11,37,48,20,10,2,15,22,108,80,25,57,28,3.442857143,58,932,103.5555556,71.2,1143.8,127.0888889,106.5,9.6,-19.3,-14.3,-5,4.679,4.086,1.868,1.5,1,9,26.66666667,4.222222222,9.777777778,0.389777778,1.111111111,3.444444444,0.229222222,2.444444444,3,0.555555556,1.222222222,4.111111111,5.333333333,2.222222222,1.111111111,0.222222222,1.666666667,2.444444444,12,8.888888889,2.777777778,6.333333333,3.111111111,0.382539683,6.444444444,11.50617284,7.911111111,14.12098765,11.83333333,1.066666667,-2.144444444,-1.588888889,-0.555555556,0.519888889,0.454,0.207555556,0.166666667,0.111111111,W (+5),1,MIA,L (-5),W (+2),0,-5,1,2
