Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Chance Comanche,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Gary Payton II,Shared Games with Greg Brown III,Shared Games with Jabari Walker,Shared Games with Jeenathan Williams,Shared Games with John Butler,Shared Games with Josh Hart,Shared Games with Justin Minaya,Shared Games with Justise Winslow,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Nassir Little,Shared Games with Shaedon Sharpe,Shared Games with Skylar Mays,Shared Games with Trendon Watford,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Gary Payton II,Greg Brown III,Jabari Walker,Jeenathan Williams,John Butler,Josh Hart,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Nassir Little,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,Trendon Watford,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Gary Payton II,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jeenathan Williams,co_inf with John Butler,co_inf with Josh Hart,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Nassir Little,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,co_inf with Trendon Watford,Shared Games with Kevin Knox,Shared Games with Cam Reddish,Shared Games with Matisse Thybulle,Shared Games with Ryan Arcidiacono,Cam Reddish,Jayson Tatum,Kevin Knox,Matisse Thybulle,Ryan Arcidiacono,co_inf with Kevin Knox,co_inf with Cam Reddish,co_inf with Jayson Tatum,co_inf with Matisse Thybulle,co_inf with Ryan Arcidiacono,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,45.0,2023-01-23,28-317,POR,SAS,1.0,27.65,1.0,9.0,0.111,1.0,3.0,0.333,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,-0.8,9.0,6.0,0.0,0.0,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,-2.0,103.0,4.681818181818182,-0.8000000000000007,136.1,6.1863636363636365,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-10),L (-10)
48.0,46.0,2023-01-25,28-319,POR,UTA,1.0,42.333333333333336,9.0,15.0,0.6,0.0,2.0,0.0,1.0,2.0,0.5,0.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,19.0,15.9,16.0,13.0,9.0,0.6923076923076923,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,11.0,93.0,4.227272727272728,15.5,96.2,4.372727272727273,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-9),L (-9)
49.0,47.0,2023-01-28,28-322,POR,TOR,1.0,40.766666666666666,9.0,19.0,0.474,1.0,4.0,0.25,7.0,9.0,0.778,0.0,8.0,8.0,3.0,1.0,2.0,1.0,2.0,26.0,20.6,-22.0,15.0,8.0,0.5333333333333333,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,11.0,60.0,2.727272727272727,17.8,62.89999999999999,2.859090909090909,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+20),W (+20)
50.0,48.0,2023-01-30,28-324,POR,ATL,1.0,34.916666666666664,8.0,17.0,0.471,4.0,9.0,0.444,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,22.0,12.8,-3.0,8.0,4.0,0.5,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,6.0,69.0,3.136363636363636,12.0,71.9,3.2681818181818185,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+10),W (+10)
51.0,49.0,2023-02-01,28-326,POR,MEM,1.0,19.866666666666667,6.0,12.0,0.5,1.0,3.0,0.333,5.0,5.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,18.0,14.3,-8.0,9.0,5.0,0.5555555555555556,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,6.0,74.0,3.363636363636364,12.299999999999995,80.4,3.654545454545455,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-18),L (-18)
52.0,50.0,2023-02-03,28-328,POR,WAS,1.0,36.05,2.0,8.0,0.25,1.0,3.0,0.333,5.0,6.0,0.833,0.0,8.0,8.0,3.0,1.0,0.0,1.0,4.0,10.0,7.7,2.0,5.0,1.0,0.2,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,7.0,88.0,4.0,5.700000000000001,75.50000000000001,3.4318181818181825,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+4),W (+4)
53.0,51.0,2023-02-04,28-329,POR,CHI,1.0,39.7,5.0,13.0,0.385,1.0,6.0,0.167,2.0,3.0,0.667,0.0,5.0,5.0,4.0,0.0,0.0,2.0,1.0,13.0,7.4,-12.0,7.0,4.0,0.5714285714285714,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,4.0,49.0,2.227272727272727,6.6,65.6,2.981818181818181,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+10),W (+10)
54.0,52.0,2023-02-06,28-331,POR,MIL,1.0,36.333333333333336,4.0,13.0,0.308,1.0,7.0,0.143,4.0,5.0,0.8,0.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,13.0,6.2,-15.0,6.0,3.0,0.5,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,0.0,41.0,1.8636363636363635,4.599999999999999,44.6,2.027272727272728,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+8),W (+8)
55.0,53.0,2023-02-08,28-333,POR,GSW,1.0,40.23333333333333,7.0,12.0,0.583,1.0,4.0,0.25,7.0,8.0,0.875,1.0,3.0,4.0,1.0,0.0,1.0,4.0,3.0,22.0,13.8,2.0,8.0,6.0,0.75,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,4.0,91.0,4.136363636363637,11.0,89.8,4.081818181818182,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-8),L (-8)
56.0,54.0,2023-02-10,28-335,POR,OKC,1.0,36.833333333333336,8.0,13.0,0.615,2.0,5.0,0.4,5.0,5.0,1.0,0.0,4.0,4.0,2.0,0.0,1.0,4.0,5.0,23.0,14.4,-7.0,8.0,6.0,0.75,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,8.0,76.0,3.4545454545454546,12.4,72.89999999999998,3.3136363636363626,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-19),L (-19)
57.0,,2023-02-13,28-338,POR,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,86.0,3.909090909090909,0.0,99.1,4.504545454545454,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+3),W (+3)
58.0,,2023-02-14,28-339,POR,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,53.0,2.409090909090909,0.0,68.29999999999998,3.1045454545454536,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-9),L (-9)
59.0,,2023-02-23,28-348,POR,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,92.0,4.181818181818182,0.0,89.2,4.054545454545455,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+12),W (+12)
60.0,55.0,2023-02-26,28-351,POR,HOU,1.0,32.31666666666667,5.0,10.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,4.0,4.0,13.0,6.0,14.0,8.0,4.0,0.5,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,4.0,100.0,4.545454545454546,5.1999999999999975,111.4,5.063636363636364,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-25),L (-25)
61.0,56.0,2023-02-28,28-353,POR,GSW,1.0,36.95,5.0,17.0,0.294,1.0,8.0,0.125,13.0,15.0,0.867,0.0,5.0,5.0,3.0,1.0,0.0,2.0,1.0,24.0,15.5,-17.0,9.0,4.0,0.4444444444444444,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,-1.0,81.0,3.6818181818181817,10.300000000000002,66.8,3.036363636363636,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-17),L (-17)
62.0,57.0,2023-03-01,28-354,POR,NOP,1.0,37.516666666666666,7.0,14.0,0.5,5.0,9.0,0.556,9.0,10.0,0.9,0.0,4.0,4.0,3.0,0.0,1.0,2.0,2.0,28.0,21.8,-7.0,5.0,2.0,0.4,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,10.0,36.0,1.6363636363636365,18.200000000000006,37.0,1.681818181818182,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+17),W (+17)
63.0,58.0,2023-03-03,28-356,POR,ATL,1.0,39.18333333333333,5.0,16.0,0.313,1.0,6.0,0.167,3.0,4.0,0.75,1.0,4.0,5.0,4.0,2.0,3.0,2.0,1.0,14.0,10.8,-4.0,10.0,4.0,0.4,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,6.0,66.0,3.0,9.599999999999998,53.5,2.4318181818181817,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,,
64.0,59.0,2023-03-05,28-358,POR,ORL,1.0,38.6,5.0,14.0,0.357,3.0,8.0,0.375,7.0,7.0,1.0,1.0,5.0,6.0,7.0,1.0,2.0,3.0,5.0,20.0,16.7,5.0,6.0,2.0,0.3333333333333333,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,12.0,70.0,3.1818181818181817,13.899999999999997,76.89999999999999,3.495454545454545,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-18),L (-18)
65.0,60.0,2023-03-06,28-359,POR,DET,1.0,40.25,9.0,19.0,0.474,4.0,7.0,0.571,4.0,4.0,1.0,1.0,5.0,6.0,1.0,1.0,3.0,2.0,4.0,26.0,18.7,13.0,12.0,5.0,0.4166666666666667,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,12.0,76.0,3.4545454545454546,17.1,73.19999999999999,3.3272727272727267,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-11),L (-11)
66.0,61.0,2023-03-08,28-361,POR,BOS,1.0,32.65,5.0,12.0,0.417,3.0,7.0,0.429,0.0,0.0,,1.0,5.0,6.0,0.0,0.0,0.0,2.0,2.0,13.0,6.0,-23.0,5.0,2.0,0.4,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,5.0,48.0,2.1818181818181817,6.0,57.79999999999999,2.627272727272727,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-18),L (-18)
67.0,62.0,2023-03-10,28-363,POR,PHI,1.0,42.1,8.0,13.0,0.615,3.0,6.0,0.5,5.0,8.0,0.625,2.0,8.0,10.0,2.0,1.0,0.0,1.0,3.0,24.0,20.9,7.0,7.0,5.0,0.7142857142857143,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,15.0,84.0,3.8181818181818175,18.9,79.0,3.590909090909091,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+3),W (+3)
68.0,63.0,2023-03-12,29-000,POR,NOP,1.0,19.23333333333333,2.0,7.0,0.286,0.0,3.0,0.0,3.0,4.0,0.75,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,7.0,5.9,-26.0,4.0,2.0,0.5,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,2.0,71.0,3.227272727272727,4.699999999999999,60.99999999999999,2.7727272727272725,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,W (+6),W (+6)
69.0,,2023-03-14,29-002,POR,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,68.0,3.090909090909091,0.0,80.4,3.654545454545455,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-22),L (-22)
70.0,,2023-03-17,29-005,POR,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,55,1,50,61,15,15,39,5,8,49,4,27,47,31,43,62,6,46,62.0,1,58.0,78.0,22.0,16.0,56.0,5,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.8870967741935484,1.0,0.8620689655172413,0.782051282051282,0.6818181818181818,0.9375,0.6964285714285714,1.0,0.4210526315789473,0.6447368421052632,1.0,0.9310344827586208,0.903846153846154,0.775,0.7962962962962963,0.0,0.775,0.0,1.0,0.7419354838709677,5,9,11,1,40.0,74.0,63.0,71.0,20.0,0.0793650793650793,0.225,0.0,0.1549295774647887,0.05,22,,54.0,2.4545454545454546,0.0,61.5,2.7954545454545454,16.0,4.1,-0.2,1.2,-1.4,0.1387245940423701,0.606,0.393,0.375,1.0,3.1,L (-1),L (-1)
